Session: Session 1,,,
time,LM_2_O2,LM_2_RPM,LM_2_A1
(sec),(AFR),(RPM),(Volt)
72.33536,9.13,630,0.79
72.41728,9.14,630,0.79
72.49920,9.14,630,0.80
72.58112,9.12,620,0.80
72.66304,9.11,620,0.80
72.74496,9.10,620,0.79
72.82688,9.12,620,0.79
72.90880,9.13,620,0.78
72.99072,9.15,620,0.78
73.07264,9.15,620,0.77
73.15456,9.17,630,0.76
73.23648,9.15,630,0.75
73.31840,9.15,630,0.74
73.40032,9.15,630,0.73
73.48224,9.14,640,0.73
73.56416,9.16,640,0.72
73.64608,9.16,650,0.72
73.72800,9.16,650,0.72
73.80992,9.15,650,0.72
73.89184,9.18,650,0.72
73.97376,9.16,660,0.79
74.05568,9.18,660,0.87
74.13760,9.19,670,1.11
74.21952,9.20,680,1.36
74.30144,9.22,740,1.55
74.38336,9.23,790,1.74
74.46528,9.22,890,1.65
74.54720,9.05,980,1.57
74.62912,8.79,1070,1.52
74.71104,8.74,1150,1.48
74.79296,8.99,1220,1.47
74.87488,9.21,1280,1.45
74.95680,9.32,1330,1.45
75.03872,9.34,1370,1.44
75.12064,9.29,1400,1.44
75.20256,9.23,1430,1.44
75.28448,9.21,1450,1.44
75.36640,9.19,1470,1.44
75.44832,9.19,1500,1.44
75.53024,9.19,1530,1.44
75.61216,9.16,1540,1.43
75.69408,9.15,1550,1.42
75.77600,9.14,1560,1.43
75.85792,9.12,1570,1.43
75.93984,9.11,1580,1.42
76.02176,9.10,1580,1.41
76.10368,9.09,1590,1.40
76.18560,9.09,1590,1.39
76.26752,9.09,1590,1.37
76.34944,9.07,1590,1.35
76.43136,9.02,1590,1.27
76.51328,8.98,1590,1.18
76.59520,8.94,1590,1.14
76.67712,8.91,1580,1.09
76.75904,8.89,1570,1.09
76.84096,8.89,1550,1.09
76.92288,8.91,1540,1.09
77.00480,8.94,1520,1.09
77.08672,8.92,1510,1.10
77.16864,8.90,1490,1.11
77.25056,8.92,1470,1.11
77.33248,8.92,1450,1.12
77.41440,8.92,1430,1.07
77.49632,8.92,1410,1.02
77.57824,8.91,1390,0.96
77.66016,8.91,1370,0.89
77.74208,8.89,1350,0.88
77.82400,8.90,1320,0.87
77.90592,8.92,1290,0.88
77.98784,8.94,1250,0.89
78.06976,8.97,1220,0.87
78.15168,9.02,1190,0.85
78.23360,9.05,1170,0.80
78.31552,9.04,1140,0.75
78.39744,9.00,1120,0.71
78.47936,8.98,1090,0.67
78.56128,8.97,1060,0.64
78.64320,8.95,1020,0.60
78.72512,8.94,980,0.61
78.80704,8.96,940,0.62
78.88896,8.97,940,0.64
78.97088,8.99,940,0.65
79.05280,9.02,910,0.65
79.13472,9.04,870,0.65
79.21664,9.05,850,0.65
79.29856,9.09,820,0.66
79.38048,9.14,820,0.66
79.46240,9.19,820,0.66
79.54432,9.22,800,0.67
79.62624,9.26,780,0.67
79.70816,9.30,770,0.67
79.79008,9.34,750,0.67
79.87200,9.33,750,0.68
79.95392,9.30,750,0.68
80.03584,9.25,740,0.68
80.11776,9.22,730,0.68
80.19968,9.19,730,0.68
80.28160,9.17,720,0.68
80.36352,9.14,720,0.68
80.44544,9.13,720,0.68
80.52736,9.09,720,0.68
80.60928,9.07,710,0.67
80.69120,9.06,710,0.67
80.77312,9.05,710,0.67
80.85504,9.04,710,0.68
80.93696,9.05,710,0.68
81.01888,9.05,710,0.68
81.10080,9.07,710,0.69
81.18272,9.09,710,0.69
81.26464,9.09,700,0.70
81.34656,9.10,700,0.71
81.42848,9.10,700,0.72
81.51040,9.07,690,0.72
81.59232,9.11,680,0.73
81.67424,9.12,670,0.74
81.75616,9.12,660,0.75
81.83808,9.12,660,0.76
81.92000,9.13,660,0.76
82.00192,9.14,650,0.77
82.08384,9.14,640,0.78
82.16576,9.14,640,0.78
82.24768,9.14,630,0.79
82.32960,9.13,630,0.79
82.41152,9.13,630,0.79
82.49344,9.12,630,0.79
82.57536,9.13,620,0.79
82.65728,9.13,620,0.80
82.73920,9.14,610,0.80
82.82112,9.14,610,0.80
82.90304,9.13,610,0.80
82.98496,9.13,610,0.80
83.06688,9.12,610,0.80
83.14880,9.14,610,0.87
83.23072,9.16,610,0.94
83.31264,9.18,610,1.04
83.39456,9.18,610,1.13
83.47648,9.19,640,1.10
83.55840,9.16,660,1.07
83.64032,9.18,710,1.02
83.72224,9.17,750,0.97
83.80416,9.09,790,0.95
83.88608,8.93,830,0.93
83.96800,8.82,860,0.93
84.04992,8.81,880,0.92
84.13184,8.89,900,0.92
84.21376,8.99,910,0.92
84.29568,9.12,920,0.93
84.37760,9.18,930,0.93
84.45952,9.23,940,0.93
84.54144,9.25,940,0.93
84.62336,9.24,950,0.93
84.70528,9.24,950,0.92
84.78720,9.23,960,0.92
84.86912,9.22,960,0.92
84.95104,9.22,960,0.94
85.03296,9.22,960,0.95
85.11488,9.20,970,1.17
85.19680,9.18,970,1.38
85.27872,9.18,990,1.44
85.36064,9.22,1010,1.49
85.44256,9.24,1060,1.45
85.52448,9.15,1110,1.41
85.60640,8.98,1170,1.39
85.68832,9.01,1220,1.37
85.77024,9.14,1290,1.36
85.85216,9.22,1360,1.35
85.93408,9.25,1380,1.35
86.01600,9.24,1400,1.35
86.09792,9.22,1420,1.35
86.17984,9.22,1430,1.35
86.26176,9.21,1440,1.35
86.34368,9.17,1450,1.35
86.42560,9.15,1460,1.35
86.50752,9.12,1470,1.34
86.58944,9.11,1480,1.34
86.67136,9.10,1490,1.34
86.75328,9.09,1500,1.34
86.83520,9.07,1500,1.33
86.91712,9.05,1510,1.33
86.99904,9.06,1520,1.33
87.08096,9.06,1530,1.33
87.16288,9.06,1530,1.32
87.24480,9.05,1540,1.32
87.32672,9.04,1540,1.32
87.40864,9.04,1540,1.32
87.49056,9.07,1540,1.31
87.57248,9.04,1540,1.30
87.65440,9.05,1530,1.30
87.73632,9.04,1520,1.29
87.81824,9.02,1510,1.27
87.90016,8.97,1500,1.25
87.98208,8.93,1490,1.22
88.06400,8.91,1480,1.19
88.14592,8.91,1470,1.16
88.22784,8.91,1460,1.14
88.30976,8.89,1440,1.11
88.39168,8.90,1430,1.07
88.47360,8.92,1410,1.02
88.55552,8.92,1390,0.96
88.63744,8.91,1370,0.91
88.71936,8.90,1350,0.81
88.80128,8.90,1320,0.70
88.88320,8.92,1280,0.62
88.96512,8.93,1240,0.53
89.04704,8.95,1180,0.56
89.12896,8.98,1120,0.58
89.21088,8.99,1050,0.61
89.29280,9.01,980,0.65
89.37472,9.04,980,0.66
89.45664,9.04,980,0.68
89.53856,9.03,930,0.68
89.62048,9.06,880,0.68
89.70240,9.12,850,0.69
89.78432,9.19,820,0.69
89.86624,9.24,820,0.69
89.94816,9.29,820,0.69
90.03008,9.32,800,0.69
90.11200,9.36,780,0.69
90.19392,9.38,770,0.69
90.27584,9.36,750,0.68
90.35776,9.34,750,0.69
90.43968,9.27,750,0.69
90.52160,9.21,740,0.69
90.60352,9.16,730,0.69
90.68544,9.12,720,0.70
90.76736,9.09,710,0.71
90.84928,9.11,710,0.72
90.93120,9.10,710,0.73
91.01312,9.11,700,0.74
91.09504,9.07,690,0.74
91.17696,9.10,680,0.76
91.25888,9.09,670,0.77
91.34080,9.09,670,0.77
91.42272,9.08,670,0.78
91.50464,9.02,660,0.78
91.58656,9.08,650,0.78
91.66848,9.08,650,0.79
91.75040,9.09,640,0.79
91.83232,9.09,640,0.80
91.91424,9.09,640,0.80
91.99616,9.08,640,0.80
92.07808,9.09,630,0.80
92.16000,9.10,630,0.80
92.24192,9.10,620,0.81
92.32384,9.13,620,0.97
92.40576,9.14,620,1.13
92.48768,9.14,620,1.29
92.56960,9.15,620,1.45
92.65152,9.17,670,1.41
92.73344,9.15,710,1.36
92.81536,9.11,780,1.29
92.89728,8.96,850,1.21
92.97920,8.77,920,1.17
93.06112,8.80,980,1.14
93.14304,8.98,1030,1.11
93.22496,9.21,1070,1.09
93.30688,9.34,1100,1.07
93.38880,9.37,1130,1.05
93.47072,9.32,1150,0.99
93.55264,9.27,1160,0.94
93.63456,9.23,1170,0.83
93.71648,9.21,1170,0.71
93.79840,9.19,1150,0.67
93.88032,9.17,1130,0.63
93.96224,9.15,1090,0.65
94.04416,9.11,1040,0.67
94.12608,9.11,1040,0.70
94.20800,9.14,1040,0.72
94.28992,9.17,1000,0.73
94.37184,9.22,960,0.73
94.45376,9.34,930,0.72
94.53568,9.36,900,0.71
94.61760,9.39,880,0.71
94.69952,9.39,860,0.70
94.78144,9.39,850,0.70
94.86336,9.34,830,0.70
94.94528,9.29,830,0.71
95.02720,9.23,830,0.71
95.10912,9.19,820,0.72
95.19104,9.15,800,0.73
95.27296,9.15,790,0.73
95.35488,9.15,780,0.73
95.43680,9.15,780,0.74
95.51872,9.16,780,0.74
95.60064,9.15,770,0.75
95.68256,9.15,760,0.76
95.76448,9.14,750,0.77
95.84640,9.13,740,0.77
95.92832,9.11,740,0.78
96.01024,9.13,740,0.78
96.09216,9.11,740,0.78
96.17408,9.14,730,0.79
96.25600,9.10,730,0.79
96.33792,9.08,720,0.79
96.41984,9.06,720,0.80
96.50176,9.04,720,0.81
96.58368,9.01,720,0.81
96.66560,9.03,710,0.81
96.74752,9.02,710,0.81
96.82944,9.05,700,0.80
96.91136,9.05,700,0.81
96.99328,9.01,700,0.81
97.07520,9.06,700,0.86
97.15712,9.08,700,0.90
97.23904,9.10,710,1.15
97.32096,9.12,710,1.39
97.40288,9.11,760,1.44
97.48480,9.09,810,1.49
97.56672,9.08,880,1.41
97.64864,9.07,950,1.33
97.73056,8.89,1010,1.30
97.81248,8.77,1070,1.26
97.89440,8.90,1120,1.25
97.97632,9.13,1160,1.24
98.05824,9.26,1190,1.24
98.14016,9.29,1220,1.24
98.22208,9.24,1250,1.23
98.30400,9.19,1270,1.23
98.38592,9.17,1290,1.23
98.46784,9.16,1300,1.22
98.54976,9.15,1310,1.22
98.63168,9.13,1320,1.21
98.71360,9.12,1330,1.21
98.79552,9.09,1340,1.21
98.87744,9.08,1350,1.22
98.95936,9.06,1360,1.23
99.04128,9.07,1370,1.33
99.12320,9.08,1380,1.42
99.20512,9.08,1400,1.48
99.28704,9.16,1420,1.54
99.36896,9.16,1450,1.53
99.45088,9.16,1480,1.52
99.53280,9.13,1510,1.51
99.61472,9.15,1530,1.50
99.69664,9.14,1550,1.50
99.77856,9.15,1570,1.50
99.86048,9.14,1590,1.57
99.94240,9.15,1600,1.65
100.02432,9.14,1610,1.69
100.10624,9.16,1620,1.72
100.18816,9.16,1640,1.72
100.27008,9.11,1660,1.72
100.35200,9.08,1670,1.72
100.43392,9.06,1680,1.72
100.51584,9.03,1690,1.72
100.59776,9.00,1700,1.72
100.67968,8.98,1710,1.71
100.76160,8.97,1710,1.70
100.84352,8.92,1710,1.69
100.92544,8.88,1710,1.69
101.00736,8.85,1710,1.70
101.08928,8.86,1710,1.70
101.17120,8.88,1710,1.81
101.25312,8.88,1710,1.91
101.33504,8.90,1740,2.00
101.41696,9.01,1770,2.10
101.49888,9.08,1810,2.11
101.58080,8.94,1850,2.13
101.66272,8.85,1880,2.14
101.74464,8.73,1910,2.14
101.82656,8.65,1930,2.15
101.90848,8.57,1950,2.15
101.99040,8.54,1960,2.13
102.07232,8.49,1970,2.12
102.15424,8.44,1970,2.03
102.23616,8.39,1970,1.94
102.31808,8.28,1960,1.91
102.40000,8.16,1940,1.87
102.48192,8.20,1920,1.73
102.56384,8.22,1900,1.59
102.64576,8.28,1860,1.49
102.72768,8.23,1820,1.39
102.80960,8.22,1790,1.16
102.89152,8.37,1750,0.94
102.97344,8.48,1700,0.83
103.05536,8.48,1640,0.72
103.13728,8.48,1570,0.66
103.21920,8.53,1500,0.60
103.30112,8.64,1430,0.54
103.38304,8.67,1360,0.47
103.46496,8.72,1300,0.48
103.54688,8.79,1230,0.48
103.62880,8.85,1180,0.50
103.71072,8.90,1120,0.51
103.79264,8.94,1070,0.53
103.87456,8.99,1020,0.55
103.95648,9.02,1020,0.57
104.03840,9.05,1020,0.59
104.12032,9.11,980,0.61
104.20224,9.15,940,0.63
104.28416,9.17,910,0.64
104.36608,9.18,870,0.65
104.44800,9.17,870,0.65
104.52992,9.16,870,0.65
104.61184,9.12,850,0.65
104.69376,9.09,820,0.65
104.77568,9.04,810,0.66
104.85760,8.98,790,0.66
104.93952,8.92,780,0.66
105.02144,8.88,770,0.65
105.10336,8.84,770,0.66
105.18528,8.81,770,0.66
105.26720,8.82,760,0.66
105.34912,8.82,750,0.66
105.43104,8.84,750,0.66
105.51296,8.85,740,0.66
105.59488,8.87,740,0.66
105.67680,8.88,740,0.66
105.75872,8.89,740,0.66
105.84064,8.90,730,0.67
105.92256,8.93,730,0.67
106.00448,8.96,720,0.67
106.08640,9.00,720,0.67
106.16832,9.00,720,0.67
106.25024,9.02,720,0.67
106.33216,9.04,720,0.67
106.41408,9.06,720,0.68
106.49600,9.07,710,0.68
106.57792,9.07,710,0.68
106.65984,9.08,710,0.69
106.74176,9.10,710,0.69
106.82368,9.11,700,0.69
106.90560,9.12,700,0.69
106.98752,9.15,700,0.69
107.06944,9.16,700,0.69
107.15136,9.14,700,0.69
107.23328,9.12,700,0.69
107.31520,9.12,700,0.69
107.39712,9.12,700,0.69
107.47904,9.14,700,0.69
107.56096,9.15,700,0.69
107.64288,9.16,700,0.69
107.72480,9.15,700,0.69
107.80672,9.16,700,0.69
107.88864,9.16,700,0.69
107.97056,9.17,700,0.69
108.05248,9.17,700,0.69
108.13440,9.18,700,0.68
108.21632,9.19,700,0.69
108.29824,9.22,700,0.69
108.38016,9.22,700,0.69
108.46208,9.23,700,0.69
108.54400,9.23,700,0.70
108.62592,9.23,700,0.71
108.70784,9.22,700,0.86
108.78976,9.21,700,1.00
108.87168,9.20,720,1.06
108.95360,9.21,740,1.10
109.03552,9.21,780,1.07
109.11744,9.22,820,1.03
109.19936,9.18,860,1.01
109.28128,9.01,900,0.98
109.36320,8.84,930,0.98
109.44512,8.75,950,0.97
109.52704,8.80,970,0.99
109.60896,8.93,990,1.01
109.69088,9.05,1010,1.06
109.77280,9.14,1030,1.10
109.85472,9.19,1060,1.13
109.93664,9.22,1080,1.17
110.01856,9.22,1110,1.25
110.10048,9.22,1130,1.33
110.18240,9.19,1170,1.34
110.26432,9.26,1200,1.35
110.34624,9.23,1240,1.33
110.42816,9.22,1270,1.31
110.51008,9.21,1300,1.30
110.59200,9.22,1330,1.30
110.67392,9.24,1350,1.29
110.75584,9.24,1370,1.29
110.83776,9.23,1390,1.29
110.91968,9.22,1400,1.29
111.00160,9.20,1410,1.29
111.08352,9.19,1420,1.29
111.16544,9.18,1430,1.29
111.24736,9.16,1430,1.28
111.32928,9.14,1440,1.28
111.41120,9.15,1440,1.27
111.49312,9.13,1440,1.26
111.57504,9.10,1440,1.25
111.65696,9.10,1440,1.22
111.73888,9.10,1440,1.19
111.82080,9.07,1440,1.16
111.90272,9.04,1430,1.12
111.98464,9.01,1420,1.07
112.06656,9.02,1410,1.01
112.14848,9.00,1400,0.99
112.23040,8.96,1380,0.96
112.31232,8.96,1360,0.82
112.39424,8.99,1330,0.68
112.47616,9.00,1290,0.59
112.55808,9.01,1250,0.49
112.64000,9.00,1190,0.50
112.72192,9.02,1130,0.52
112.80384,9.02,1080,0.53
112.88576,9.01,1030,0.55
112.96768,8.99,1030,0.57
113.04960,9.00,1030,0.59
113.13152,9.06,990,0.60
113.21344,9.17,940,0.62
113.29536,9.22,910,0.63
113.37728,9.30,870,0.64
113.45920,9.39,870,0.65
113.54112,9.48,870,0.65
113.62304,9.51,850,0.65
113.70496,9.54,820,0.65
113.78688,9.50,810,0.65
113.86880,9.44,790,0.65
113.95072,9.34,790,0.65
114.03264,9.26,790,0.65
114.11456,9.20,780,0.65
114.19648,9.17,770,0.65
114.27840,9.14,760,0.66
114.36032,9.14,750,0.66
114.44224,9.13,750,0.66
114.52416,9.14,750,0.67
114.60608,9.13,750,0.67
114.68800,9.12,740,0.67
114.76992,9.11,740,0.67
114.85184,9.10,730,0.66
114.93376,9.10,730,0.66
115.01568,9.10,730,0.66
115.09760,9.10,730,0.67
115.17952,9.13,720,0.67
115.26144,9.13,720,0.67
115.34336,9.14,720,0.67
115.42528,9.15,720,0.67
115.50720,9.17,720,0.67
115.58912,9.17,720,0.67
115.67104,9.18,710,0.67
115.75296,9.18,710,0.68
115.83488,9.18,700,0.68
115.91680,9.18,700,0.68
115.99872,9.18,700,0.69
116.08064,9.18,700,0.69
116.16256,9.20,700,0.69
116.24448,9.21,700,0.69
116.32640,9.22,700,0.69
116.40832,9.22,700,0.69
116.49024,9.22,700,0.69
116.57216,9.22,700,0.69
116.65408,9.22,700,0.69
116.73600,9.21,700,0.69
116.81792,9.22,700,0.69
116.89984,9.25,700,0.69
116.98176,9.23,700,0.69
117.06368,9.25,700,0.69
117.14560,9.25,700,0.69
117.22752,9.27,700,0.70
117.30944,9.26,690,0.70
117.39136,9.27,690,0.70
117.47328,9.27,690,0.71
117.55520,9.27,690,0.75
117.63712,9.27,690,0.79
117.71904,9.25,690,0.96
117.80096,9.23,690,1.13
117.88288,9.23,720,1.26
117.96480,9.23,750,1.39
118.04672,9.24,810,1.39
118.12864,9.22,870,1.38
118.21056,9.08,940,1.35
118.29248,8.88,1000,1.33
118.37440,8.79,1060,1.33
118.45632,8.89,1110,1.34
118.53824,9.12,1160,1.34
118.62016,9.28,1200,1.34
118.70208,9.32,1240,1.34
118.78400,9.31,1270,1.34
118.86592,9.29,1300,1.35
118.94784,9.25,1330,1.35
119.02976,9.23,1350,1.37
119.11168,9.22,1370,1.38
119.19360,9.22,1390,1.41
119.27552,9.22,1410,1.43
119.35744,9.23,1430,1.45
119.43936,9.22,1440,1.47
119.52128,9.22,1460,1.47
119.60320,9.23,1470,1.47
119.68512,9.25,1490,1.47
119.76704,9.23,1500,1.47
119.84896,9.22,1510,1.47
119.93088,9.21,1520,1.47
120.01280,9.19,1540,1.47
120.09472,9.16,1550,1.46
120.17664,9.19,1560,1.46
120.25856,9.20,1560,1.46
120.34048,9.20,1570,1.46
120.42240,9.18,1570,1.45
120.50432,9.15,1580,1.45
120.58624,9.14,1580,1.45
120.66816,9.13,1580,1.45
120.75008,9.13,1580,1.44
120.83200,9.12,1580,1.44
120.91392,9.12,1580,1.43
120.99584,9.10,1580,1.43
121.07776,9.10,1580,1.43
121.15968,9.08,1580,1.43
121.24160,9.05,1580,1.42
121.32352,9.05,1590,1.42
121.40544,9.03,1590,1.42
121.48736,9.03,1590,1.41
121.56928,9.04,1590,1.40
121.65120,9.06,1590,1.39
121.73312,9.04,1590,1.39
121.81504,9.00,1590,1.37
121.89696,8.98,1590,1.35
121.97888,9.01,1590,1.31
122.06080,9.01,1590,1.26
122.14272,8.98,1590,1.25
122.22464,8.99,1580,1.23
122.30656,9.01,1570,1.23
122.38848,9.01,1560,1.22
122.47040,9.00,1550,1.20
122.55232,8.99,1540,1.17
122.63424,8.98,1540,1.16
122.71616,8.96,1530,1.15
122.79808,8.94,1520,1.13
122.88000,8.94,1510,1.11
122.96192,8.95,1500,0.93
123.04384,8.95,1490,0.75
123.12576,8.97,1470,0.71
123.20768,8.99,1440,0.67
123.28960,8.93,1400,0.57
123.37152,8.89,1350,0.47
123.45344,8.89,1310,0.46
123.53536,8.95,1260,0.45
123.61728,9.02,1220,0.46
123.69920,9.08,1170,0.48
123.78112,9.14,1130,0.50
123.86304,9.18,1080,0.51
123.94496,9.21,1040,0.54
124.02688,9.26,1000,0.56
124.10880,9.34,970,0.58
124.19072,9.38,930,0.60
124.27264,9.40,900,0.61
124.35456,9.42,870,0.61
124.43648,9.45,870,0.62
124.51840,9.49,870,0.63
124.60032,9.49,850,0.64
124.68224,9.44,830,0.64
124.76416,9.36,820,0.64
124.84608,9.27,800,0.65
124.92800,9.20,800,0.65
125.00992,9.12,800,0.65
125.09184,9.07,790,0.65
125.17376,9.05,780,0.65
125.25568,9.03,780,0.65
125.33760,9.03,770,0.64
125.41952,9.04,770,0.65
125.50144,9.04,770,0.65
125.58336,9.04,770,0.65
125.66528,9.03,760,0.65
125.74720,9.05,760,0.65
125.82912,9.06,750,0.65
125.91104,9.09,750,0.65
125.99296,9.10,740,0.65
126.07488,9.12,740,0.65
126.15680,9.14,740,0.65
126.23872,9.15,740,0.65
126.32064,9.14,740,0.65
126.40256,9.14,740,0.65
126.48448,9.13,740,0.65
126.56640,9.14,740,0.65
126.64832,9.13,740,0.65
126.73024,9.12,740,0.65
126.81216,9.12,740,0.65
126.89408,9.14,740,0.65
126.97600,9.13,730,0.65
127.05792,9.12,730,0.66
127.13984,9.12,730,0.66
127.22176,9.13,730,0.66
127.30368,9.15,730,0.66
127.38560,9.17,730,0.67
127.46752,9.18,720,0.67
127.54944,9.21,720,0.67
127.63136,9.22,720,0.67
127.71328,9.23,720,0.67
127.79520,9.24,720,0.68
127.87712,9.25,720,0.68
127.95904,9.25,710,0.68
128.04095,9.27,710,0.68
128.12288,9.33,710,0.68
128.20480,9.30,710,0.68
128.28671,9.30,710,0.68
128.36864,9.32,710,0.68
128.45056,9.32,710,0.67
128.53249,9.34,710,0.67
128.61440,9.34,710,0.67
128.69632,9.34,710,0.67
128.77824,9.32,710,0.67
128.86015,9.32,710,0.68
128.94208,9.31,710,0.68
129.02400,9.31,710,0.68
129.10593,9.30,710,0.68
129.18784,9.32,710,0.73
129.26976,9.32,710,0.79
129.35168,9.35,720,0.95
129.43359,9.34,730,1.11
129.51552,9.33,770,1.16
129.59744,9.33,810,1.20
129.67937,9.34,870,1.18
129.76128,9.25,930,1.15
129.84320,9.06,990,1.15
129.92513,8.87,1040,1.14
130.00703,8.84,1090,1.14
130.08896,8.96,1130,1.14
130.17088,9.14,1170,1.14
130.25281,9.23,1200,1.13
130.33472,9.26,1230,1.13
130.41664,9.26,1250,1.13
130.49857,9.25,1270,1.13
130.58047,9.23,1280,1.13
130.66240,9.23,1300,1.14
130.74432,9.24,1310,1.14
130.82623,9.23,1320,1.15
130.90816,9.22,1330,1.16
130.99008,9.22,1340,1.16
131.07201,9.22,1350,1.17
131.15392,9.21,1360,1.17
131.23584,9.21,1370,1.16
131.31776,9.20,1380,1.17
131.39967,9.20,1380,1.17
131.48160,9.18,1390,1.17
131.56352,9.19,1390,1.17
131.64545,9.18,1400,1.17
131.72736,9.19,1400,1.17
131.80928,9.21,1410,1.17
131.89120,9.22,1410,1.17
131.97311,9.22,1420,1.17
132.05504,9.20,1420,1.17
132.13696,9.19,1420,1.16
132.21889,9.18,1420,1.16
132.30080,9.18,1420,1.12
132.38272,9.18,1420,1.08
132.46465,9.17,1410,0.88
132.54655,9.15,1390,0.69
132.62848,9.12,1350,0.67
132.71040,9.09,1310,0.65
132.79231,9.03,1270,0.58
132.87424,9.02,1220,0.51
132.95616,9.06,1180,0.50
133.03809,9.10,1140,0.48
133.12000,9.20,1100,0.50
133.20192,9.29,1050,0.51
133.28384,9.34,1050,0.53
133.36575,9.41,1050,0.55
133.44768,9.44,1010,0.57
133.52960,9.43,970,0.59
133.61153,9.43,940,0.61
133.69344,9.44,900,0.62
133.77536,9.46,900,0.63
133.85728,9.51,900,0.64
133.93919,9.55,880,0.64
134.02112,9.57,850,0.65
134.10304,9.58,830,0.65
134.18497,9.55,810,0.65
134.26688,9.53,810,0.65
134.34880,9.48,810,0.65
134.43073,9.41,800,0.65
134.51263,9.33,780,0.65
134.59456,9.25,770,0.65
134.67648,9.20,760,0.65
134.75841,9.16,760,0.65
134.84032,9.13,760,0.65
134.92224,9.12,760,0.65
135.00417,9.13,750,0.65
135.08607,9.14,750,0.65
135.16800,9.15,740,0.65
135.24992,9.16,740,0.65
135.33183,9.16,740,0.65
135.41376,9.18,740,0.66
135.49568,9.19,730,0.66
135.57761,9.20,730,0.66
135.65952,9.22,720,0.66
135.74144,9.22,720,0.66
135.82336,9.23,720,0.66
135.90527,9.25,720,0.66
135.98720,9.26,720,0.65
136.06912,9.26,720,0.66
136.15105,9.32,720,0.66
136.23296,9.28,720,0.66
136.31488,9.29,720,0.66
136.39680,9.30,720,0.66
136.47871,9.31,720,0.66
136.56064,9.31,720,0.66
136.64256,9.32,720,0.66
136.72449,9.31,720,0.66
136.80640,9.31,720,0.66
136.88832,9.31,720,0.66
136.97025,9.31,720,0.66
137.05215,9.31,720,0.66
137.13408,9.31,720,0.66
137.21600,9.31,720,0.67
137.29791,9.30,720,0.67
137.37984,9.31,720,0.67
137.46176,9.31,710,0.68
137.54369,9.33,710,0.68
137.62560,9.34,700,0.68
137.70752,9.35,700,0.68
137.78944,9.33,700,0.68
137.87135,9.32,700,0.69
137.95328,9.30,700,0.69
138.03520,9.27,700,0.70
138.11713,9.26,690,0.70
138.19904,9.27,690,0.70
138.28096,9.26,690,0.70
138.36288,9.27,690,0.70
138.44479,9.26,690,0.70
138.52672,9.28,690,0.70
138.60864,9.29,690,0.70
138.69057,9.32,690,0.70
138.77248,9.31,690,0.69
138.85440,9.31,690,0.73
138.93633,9.31,690,0.76
139.01823,9.30,700,0.95
139.10016,9.28,700,1.13
139.18208,9.29,740,1.21
139.26401,9.30,780,1.28
139.34592,9.33,840,1.26
139.42784,9.33,900,1.23
139.50977,9.13,960,1.22
139.59167,8.90,1010,1.20
139.67360,8.84,1060,1.24
139.75552,8.96,1100,1.28
139.83743,9.14,1140,1.30
139.91936,9.27,1180,1.33
140.00128,9.34,1220,1.33
140.08321,9.34,1250,1.34
140.16512,9.30,1280,1.34
140.24704,9.27,1310,1.35
140.32896,9.26,1340,1.36
140.41087,9.28,1360,1.37
140.49280,9.28,1380,1.38
140.57472,9.28,1400,1.39
140.65665,9.27,1420,1.40
140.73856,9.26,1430,1.41
140.82048,9.27,1450,1.42
140.90240,9.27,1460,1.43
140.98431,9.26,1470,1.44
141.06624,9.25,1480,1.45
141.14816,9.26,1490,1.45
141.23009,9.26,1500,1.46
141.31200,9.27,1520,1.47
141.39392,9.27,1540,1.49
141.47585,9.25,1550,1.49
141.55775,9.22,1550,1.49
141.63968,9.25,1560,1.49
141.72160,9.22,1560,1.49
141.80351,9.20,1570,1.49
141.88544,9.17,1570,1.48
141.96736,9.18,1580,1.48
142.04929,9.16,1590,1.47
142.13120,9.14,1600,1.44
142.21312,9.15,1600,1.41
142.29504,9.14,1600,1.40
142.37695,9.08,1600,1.38
142.45888,8.99,1600,1.36
142.54080,8.96,1590,1.34
142.62273,8.96,1580,1.32
142.70464,8.95,1570,1.30
142.78656,8.95,1560,1.29
142.86848,8.98,1550,1.28
142.95039,8.97,1550,1.27
143.03232,8.97,1540,1.26
143.11424,8.97,1540,1.24
143.19617,8.97,1530,1.23
143.27808,8.95,1520,1.21
143.36000,8.95,1510,1.19
143.44193,8.95,1500,1.19
143.52383,8.93,1490,1.18
143.60576,8.93,1490,1.17
143.68768,8.95,1480,1.15
143.76961,8.97,1480,1.14
143.85152,8.98,1470,1.12
143.93344,8.98,1460,1.08
144.01537,8.97,1450,1.03
144.09727,8.98,1440,1.00
144.17920,8.98,1420,0.97
144.26112,8.94,1400,0.94
144.34303,8.93,1380,0.91
144.42496,8.95,1360,0.85
144.50688,8.99,1330,0.79
144.58881,9.01,1300,0.67
144.67072,9.00,1270,0.56
144.75264,8.98,1230,0.52
144.83456,8.98,1190,0.47
144.91647,8.98,1150,0.48
144.99840,9.02,1100,0.49
145.08032,9.05,1060,0.52
145.16225,9.05,1010,0.54
145.24416,9.06,1010,0.56
145.32608,9.09,1010,0.58
145.40800,9.11,970,0.60
145.48991,9.18,930,0.61
145.57184,9.25,900,0.63
145.65376,9.34,860,0.64
145.73569,9.42,860,0.65
145.81760,9.51,860,0.65
145.89952,9.54,840,0.66
145.98145,9.55,810,0.66
146.06335,9.54,800,0.66
